gal_number,mean_v_sig_ratio,mean_sig_v,mean_sig_v_z,max_v_rot,mean_v_rot
507,0.613074879693252,17.434706225976683,15.453940284704034,2.0529144869054923,-10.448113857210892
508,1.7798790280118375,11.816888202567931,9.703553862384773,47.73981127363979,23.136257772393833
510,1.0155653053402225,6.867219774073105,4.560054384237308,-1.093612204756407,-6.245519109947344
512,1.471031525753556,7.685694237124573,4.342369704369165,19.74126348584351,11.188289493654926
513,1.1845379698391287,8.0555683797883,7.304205054892394,3.398307747434653,-5.282356148588566
516,1.3447752188909445,16.15823476277453,15.207343072236597,37.221539125046675,21.232595924892273
517,1.751041598450833,13.24664811905363,6.961286375723096,32.70692159846904,20.954299276456968
519,1.934617821959349,9.231155447353963,6.045323603314177,25.82058263995347,16.700344549057423
526,0.11210272024664662,5.9259858447829314,4.90160908107162,1.7145489992709657,0.6697995522999509
527,0.11593000614542086,237.2028883862951,224.38436293092548,16.554913485831754,-26.10334928558193
528,0.6161498806562731,4.865966656480019,4.8354628799177375,-1.3121771767399093,-2.614286822992984
529,2.25858543792322,11.489719454364439,7.856078426340253,32.123715879949216,21.563980665117523
532,0.9490171077385062,15.175500820003736,13.760805897061436,25.488181188523143,12.594600673613668
535,0.6146963983091883,13.227879478727308,11.605071680544816,25.888253931977978,10.335343190238387
539,2.745420836068464,12.234300660936297,5.94641019794275,41.49642858377688,29.24582990446287
540,0.9520868614254089,5.330559893911294,3.6541890682112865,-2.2623862900076834,-5.179273175381519
541,0.008723218690679047,5.951920394383734,4.981281463543453,3.832538629109946,0.014962997463030536
543,1.4864455312990226,15.919770529676,7.1140342517241075,39.366339942811784,22.657221516414456
546,0.03874910188575189,16.987937171865955,14.690143409988488,8.174876149726055,0.5069919491096354
547,1.7165907168882149,18.56483131882372,15.492330725609115,50.52951534810635,28.44113375324102
549,0.8822980002467328,7.028823348640661,7.095842474005639,13.669310558094088,6.338792091563952
555,0.15703020165215079,20.20542522413833,19.705742922770224,10.36507176946442,-3.507201730940171
556,0.1233758807774518,12.474432551418765,0.0,17.729732857226264,-0.4288518886150167
558,0.0,0.0,0.0,0.0,0.0
559,0.8787692451918346,16.882375357232405,13.727674958451106,49.56909376450932,18.449889264479747
561,1.5303599500868523,15.565522965974935,14.297899509558313,49.48425714595723,23.505490301584228
562,0.30833717628467877,6.753548621069619,0.0,11.770199990057344,1.731420747070133
563,1.7055859978650485,19.20205755171229,9.296925620502835,50.827068103496075,31.907354724501165
568,0.8194910631874617,20.11049257960229,19.30872994454961,27.31613410369676,16.685606949160512
570,1.8168158361182447,8.505296093997895,5.7779131896971245,26.128526508112422,14.813630603620572
571,0.16979644433113536,22.382386527985762,21.660325259898958,19.194608508654632,-3.0616000131867303
574,0.8249892310845887,6.675072597391778,5.140909829178858,9.44797224327969,5.456362811154999
577,0.013605204416293488,56.31528272027115,54.14659472811633,20.32835484848709,-2.2651495018219054
582,0.5605545195523831,15.509803837496895,11.066381248385616,17.907425147221957,7.7844355161998315
586,1.674268837545341,11.739898536882194,5.3480497483139615,27.929542240353598,18.518403646642106
587,0.7355299480365831,17.889100532147722,15.77551394181933,4.270203264136186,-10.84053961450443
589,1.2172231426854898,11.868128842688426,7.419709692289391,-0.16631988368196632,-11.997880872003442
592,0.8203510327028406,19.1188111281602,0.0,10.989864704062017,-15.516305997188004
593,1.674145631890247,11.315365766204579,6.735599673477119,29.080010347840908,17.209049683953968
594,1.0027939809992712,93.11389366823516,88.07096064577377,157.3969479689939,67.58703752625658
596,1.1485923692672333,9.676666623880466,7.7562173418611176,18.46464729708945,10.425273976805903
597,1.3506933717967038,5.814412205958947,0.0,3.751828385287345,-4.754780940467166
598,1.5608176549315953,12.15160893524309,10.017225469466164,40.48222006035049,19.949864930064763
600,2.8232213015852174,10.396818558608208,6.017242325590279,34.85123748741787,25.859044699608116
601,3.8076121564582834,9.048529191984109,7.346922990571297,37.94376120477167,29.313280452304564
604,0.3739101480487177,9.07008669603546,6.913059436837959,7.406476300737712,-2.9017730867769322
606,1.0963856247715145,25.53243327130464,19.049193658365677,0.6385406685496094,-25.451398447640177
607,1.3748542476867283,9.50475410106096,4.898285565914504,21.535805229822998,12.753690164632403
608,1.4105500681931444,13.966496656590396,12.24356450871979,29.223253922554637,17.03700205958982
609,0.8573359452946406,9.184645593254823,7.059790085280718,12.795452886247384,7.534914592828531
610,2.5241411609400157,9.440926020155182,6.275757866860087,36.41782837188296,21.664982521535652
611,0.2451257401629446,29.85978575016342,30.472255949439752,19.98249288881384,7.34054595146512
612,0.14439777186158137,19.168760529162714,18.660518997690055,22.04478119862539,1.275873949692553
617,0.4360229858662503,19.613684320451853,16.79062516371386,29.164784776058163,7.870354959765194
619,2.4002338831850234,10.378819272308037,7.245298623101547,41.26934963681187,24.822912448021253
620,2.681034343557037,13.180474602000814,7.698296355112158,42.32196150934497,31.261526770082714
623,2.111123543988964,9.231676266611895,5.809879633060771,-10.30960715472688,-15.797901970791028
625,0.2874569808135483,16.278653629238562,0.0,-2.1216785963551223,-4.03667039758382
628,1.9124706959723723,12.096644504713964,8.001604064614847,31.34357051155707,20.44391363890958
629,1.9725336676987328,8.711342964678375,7.185488016206887,23.823952791817923,16.005861761798936
630,0.781761487596683,4.430810815492273,0.0,11.22924121550177,1.591958659672004
637,1.842500653002096,9.941966563163732,7.698441365154561,-5.982156002145445,-13.26863798182824
638,1.081313729319444,16.58986889752868,15.800187585516454,-2.844315362930222,-15.094923428520612
640,1.3086023584957704,15.827016641602322,6.563000535928796,32.06370787418802,19.609285238031053
641,2.4038923051860013,10.643330222978694,6.865337992227729,36.522686199426964,23.143695377891703
647,0.9174909713461906,25.090269167752087,21.130422901491908,35.29270624571857,21.175176806354017
650,1.1578165430620901,22.00092531320919,24.566363663260898,36.563384699430436,25.873586280169324
652,3.3900718370820226,11.061895931547042,9.533051926882814,51.67545003706504,36.58303177559153
656,0.12857232247162806,18.289670246779135,0.0,40.44068053213455,1.40828694769782
657,1.8333878994528356,18.117358430023078,9.890136784683994,54.820248711629,30.538343116803123
662,2.07290569717266,11.448959407405837,6.258329840775359,32.121151664688085,21.537995880508934
668,0.16708461405749925,7.905200553140645,0.0,13.584511740230722,-2.3258867244115056
672,2.1341695588830953,2.8955484621778393,2.129957167603236,-2.69535652541004,-4.5125211461202515
673,0.9836580859894863,8.15216206873265,5.87097752752161,-2.6564818187832273,-6.935590258166316
674,1.4213019593571274,5.721579163164673,1.6032944962761282,-5.165795360381263,-7.318605897356978
677,1.388650235626223,9.903370686561772,7.700925820873517,21.3335183523692,12.523138326157179
678,1.966340737630757,2.440913749523302,1.3821479172635576,-2.218564445409434,-3.7741706975762126
681,0.24038568314271802,16.842447394140528,15.849311973569048,18.34370307922246,6.356668802306903
688,0.0,0.0,0.0,0.0,0.0
690,0.8850883334403802,20.481068611092372,17.611422053028033,30.38559251006881,15.36444296628433
693,1.2957684839687198,15.70364929985823,16.029161198892368,37.60244199362334,21.044968550179874
695,0.0,0.0,0.0,0.0,0.0
696,1.152658952579601,8.851342066695905,7.461863775019888,17.37541262355712,9.79183909592061
697,1.2863012830251144,11.696835909418118,6.927666587706536,23.570832038272226,14.677664317450215
700,0.162764882055604,17.172283933431665,15.685049613189356,7.422464976873384,-2.749352922072076
704,0.7942081203041239,39.71757303955853,37.67923798626909,54.723962887917004,-19.91862222956914
705,1.5576023429317027,15.11186138200204,9.325175750922115,33.76180955400632,21.08103433138785
706,2.561383467009183,20.361768350190772,10.803795123578332,54.16792425037998,46.53572424160209
708,2.20814892712968,21.80382124076459,15.918207626217411,57.475465444232505,43.435252819647665
710,1.1087751583049024,15.735198180414772,15.294965333967722,26.023021816108358,16.687357498098972
711,1.0500143063223737,19.664803872881595,10.5087523707922,33.819319932702186,19.88258989674849
713,0.8356722898398097,15.251827492581647,14.633516801007623,46.951380982272724,18.249031202855395
715,2.135435851780928,12.505300902522242,6.641824096329483,36.02120521211471,24.44045839426849
717,2.3959172147905146,10.668896794557027,9.790995014091633,34.60863792334888,23.81568390569844
720,4.718110079687746,4.892151295380511,4.535190388484808,-9.700915685457048,-14.294681724150417
726,0.2010179744723605,35.29674859750343,16.753190617835134,23.676600956772806,6.630232291773193
